Tweet_count,Username,Text,Created At,Retweets,Likes
173,Mystérieuse_🦋,"En France 2024 : un criminel de guerre sous mandat d’arrêt international peut passer à la télé normal mais des manifestants pacifiques se font taper sur la gueule … 🤡✊🏻

Ne lâchons rien nous sommes du bon côté de l’histoire ❤️🍉🇵🇸  #boycottTF1 #RafafOnFıre",Thu May 30 21:37:31 +0000 2024,0,1
174,CNEWS,"«On va plutôt leur rendre les Algériens clandestins, fichés S» : Marion Maréchal répond sèchement à Rima Hassan sur X https://t.co/420gJT35l0",Wed May 29 15:04:28 +0000 2024,2374,9946
175,Consulate of France in New York,"🇪🇺 En prévision des #ElectionsEuropéennes2024, nous avons reçu plus de 100 demandes de procuration lors de notre journée portes-ouvertes. 
Vous aussi, demandez rapidement votre procuration si vous en avez besoin: https://t.co/VGhZK13j7O https://t.co/JgAPptvFhV",Thu May 30 21:13:09 +0000 2024,0,2
176,Djib-Live,"C'est avec une profonde tristesse que nous vous faisons part du décès de M. Ali Roble Egueh. Né à Djibouti le 1er janvier 1957, il nous a quittés le jeudi 23 mai 2024 en France  (Lyon), à l'âge de 67 ans, de mort naturelle. 

Ali Roble Egueh était l'époux dévoué de Mme Ismahan https://t.co/T6zD71p9fG",Thu May 30 18:11:46 +0000 2024,1,26
177,Netflix France,@c4ndyle2jh goût saison 2 en 2024,Wed Apr 10 14:00:40 +0000 2024,0,77
178,BFMTV,"🔴 EN DIRECT 
Eurovision 2024: la Suisse remporte le concours, la France et Slimane à la 4e place
https://t.co/x49QsmSSJ3 https://t.co/xXxdDW25yM",Sat May 11 22:49:52 +0000 2024,84,471
179,Vant Bèf Info,"Mikaben honoré à titre posthume par la « Médaille du Sénat » ce 30 mai 2024 en France. Lors d'une cérémonie en présence de l'ambassadeur d'Haïti en France, Josué Dahomey, et de sa famille, le président du Sénat français, Gérard Larcher, a procédé à la remise du prix. Décédé le 15",Thu May 30 19:14:59 +0000 2024,0,1
180,Jeux Olympiques,"La flamme olympique de @Paris2024 était en terre girondine pour une journée exceptionnelle 🤩

Elle se dirige aujourd'hui dans le département de la Charente. Suivez cette nouvelle journée de relais en direct sur @francetvsport 📺

#Paris2024 | #FlammeOlympique https://t.co/GioRJwbroT",Fri May 24 09:05:06 +0000 2024,128,840
181,L'ÉQUIPE,"Victoire bonifiée pour les Bleues face à l'Italie dans le troisième match du Tournoi des Six Nations : https://t.co/xKAP23QxMa

#FRAITA https://t.co/08fExJU0A0",Sun Apr 14 13:22:55 +0000 2024,24,297
182,Sports Infos - Ski - Biathlon,"Diamond League - Oslo 2024 - Hagos Gebrhiwet gagne le 5000m avec un chrono phénoménal. Record de France pour Jimmy Gressier.
🔥🇪🇹 🇫🇷
Vainqueur en 12'36""73, le coureur Ethiopien signe le 2e meilleur chrono de tous les temps sur la distance. Alison dos Santos, Matthew Hudson Smith https://t.co/Rl3N8L39kd",Thu May 30 20:51:38 +0000 2024,0,2
183,Juventus FR,"Naples a des vues sur Danilo Luiz. 👀🇧🇷

➡️ https://t.co/g2uw44Ex1l •",Thu May 30 18:48:55 +0000 2024,0,12
184,Squawka,"OFFICIAL: France have named a 25-man squad for EURO 2024. 🇫🇷

#EURO2024 https://t.co/L4HITCwnJW",Thu May 16 18:45:00 +0000 2024,101,776
185,Ben Mattinson,"Scary team, what’s scariest about France is their depth. This is an XI without Zaïre-Emery, Dembélé, Fofana, Rabiot, Giroud, Konaté, Kanté, Pavard, Coman. 

On top of that there’s some massive players not even in the squad.

Thuram with Mbappé playing off him though🥶😮‍💨 https://t.co/8ognvnvm4I",Thu May 16 18:46:15 +0000 2024,24,289
186,Emmanuel Macron,"Un cessez-le-feu immédiat et permanent à Gaza, la libération de tous les otages, une aide humanitaire massive et une solution politique décisive de paix.

Voilà l’appel que nous lançons avec le Roi Abdallah II et le Président Al-Sissi.

Notre tribune :
https://t.co/ctMpwcXb6E",Tue Apr 09 12:36:56 +0000 2024,861,3154
187,Hanni FRANCE 🫧,"﹝📸🐰﹞— 30.05.2024

￫ Hanni et Danielle (@DanielleNJFr) durant le MV Behind de 'Bubble Gum'.

⚘ @NEWJEANS_ADOR  ⋮  #NEWJEANS #HANNI #하니 #HANNIPHAM #하니팜 https://t.co/iPRZ15i7JK",Thu May 30 21:39:39 +0000 2024,0,1
188,FRANCE 24 Français,"🔴 Sénégal : le Conseil constitutionnel accepte la date du 24 mars pour l'élection présidentielle
➡️ https://t.co/gfODbZfDzy https://t.co/5T0phMwDez",Thu Mar 07 15:01:36 +0000 2024,154,797
189,FM Logistic France,"[ LIVE 🔴 ]
""Ce spectacle permet d'économiser 15 ans de thérapie. On est en 2024 on se prend pour des caïds."" @werbernard

#GalaSupplyChain #AgoraManagers #Logistique #PartenaireGold",Thu May 30 19:38:39 +0000 2024,4,7
190,Le360,"🇲🇦🇫🇷 Le ministre de la Justice, Abdellatif Ouahbi et son homologue français Éric Dupond-Moretti procèderont le vendredi 31 mai 2024 à Rabat à la signature d’un accord de coopération dans le domaine de la justice.

→ https://t.co/kYkJXwSUHY https://t.co/a38CWbFIdj",Thu May 30 19:57:05 +0000 2024,5,31
191,Laurent Lagneau,"La France et l'Allemagne ont l'intention de nouer une coopération en matière de ""frappes à longue portée"" https://t.co/OhMrWihxXo",Thu May 30 17:27:20 +0000 2024,5,12
192,STADION,"🚨 𝗥𝗘𝗖𝗢𝗥𝗗 𝗗𝗘 𝗙𝗥𝗔𝗡𝗖𝗘 ! 🔥

🇨🇵 Magnifique ! Jimmy Gressier améliore son record de France de plus d'une seconde sur 5000 m en 12'54""97 (ancien : 12'56""09) à 🇳🇴 #OsloDL ! 🤩

Rien ne semble arrêter le Boulonnais en 2024 qui empile les records comme on enfile des perles https://t.co/RRKm8OmM9e",Thu May 30 19:45:19 +0000 2024,6,52
193,Sonia Devillers,"Radio France : ne brisez pas un service public qui marche !!!  
15 millions d’auditeurs par jour !!!
⁦@lemondefr⁩  https://t.co/FTo8j8gAkI",Wed May 22 06:40:44 +0000 2024,662,2257
194,Le Monde Sciences,Une grève des pharmacies massivement suivie en France : 18 000 officines sur 20 000 ont fermé https://t.co/3LIsKaXvlm,Thu May 30 18:00:16 +0000 2024,1,6
195,CNEWS,Jordan Bardella : «Si la France devient le pays de tout le monde elle ne sera plus le pays de personne» https://t.co/SS8eiQPnEe,Thu May 30 21:37:26 +0000 2024,262,1387
196,FranceOlympique,"[#AG2024]
📽️ Retour en images sur l'assemblée générale 2024 du #CNOSF à la Maison du sport français. https://t.co/WENC2FwXYH",Thu May 30 18:32:50 +0000 2024,7,12
197,Consulate of France in Los Angeles,"🇪🇺🗳️ #Europeéennes2024 - Retrouvez ici les pièces d'identité que vous pouvez présenter lors de votre passage aux urnes le 8 juin 2024.
🪪 Retrouvez l'ensemble de ces informations sur notre site internet: https://t.co/y3dZRtKn5y https://t.co/LYhtJM1rDt",Thu May 30 22:10:13 +0000 2024,1,0
198,PLFrance_ 🇫🇷,"« Je suis extrêmement fier d’avoir signé un nouveau contrat avec le club. »

Kieran McKenna a signé un nouveau contrat avec Ipswich Town, jusqu’en 2028. ✍️🔵

➡️ https://t.co/gJyx5QePKC •",Thu May 30 18:38:07 +0000 2024,4,54
199,𝙻𝚒𝚜𝚊 𝚘𝚗 𝚝𝚑𝚎 𝚜𝚘𝚏𝚊,"La #Francia è il primo Paese al mondo a vivere nel 2024.
#Aborto",Mon Mar 04 18:58:49 +0000 2024,206,1868
200,L'ÉQUIPE,"La France conserve la 2e place du classement FIFA, derrière l'Argentine https://t.co/N3d4bCNMJL https://t.co/HkMo5CCDCZ",Thu Apr 04 16:40:16 +0000 2024,18,195
201,فيروز,"Il y a 8 décennies, la France internait les Juifs et les livrait aux Nazis. Fidèle à être toujours du côté fasciste, aujourd’hui elle déroule le tapis à un raciste, criminel de guerre et génocidaire. Peut-être ds 80 ans, ils diront qu’en 2024, ils étaient tous « palestiniens »",Thu May 30 18:50:45 +0000 2024,5,7
202,L'ÉQUIPE,"⚽️ Voici ce qui attend les équipes de France de foot pendant les Jeux Olympiques de Paris 2024 !

Toute l'info des Jeux &gt; https://t.co/GDxYybXadu https://t.co/khBS3QLB8C",Wed Mar 20 20:09:20 +0000 2024,67,249
203,CNEWS,Marion Maréchal : «Vouloir soutenir l’Ukraine ne doit pas signifier faire la guerre à sa place et entrer en guerre avec la Russie» https://t.co/YiLePrBeoN,Thu May 30 20:57:31 +0000 2024,93,276
204,Consulate General of France in Louisiana 🇫🇷🇪🇺,"#Européennes2024 | 🗳️Absent(e) le jour du scrutin ?
Pas d'inquiétude, vous avez la possibilité d'établir une procuration sur le portail https://t.co/VDo81RlQkw. #AllonsVoter

https://t.co/T3Wt3bAOMY https://t.co/lQDUWmLlKq",Thu May 30 22:02:17 +0000 2024,0,1
205,CNEWS,Jordan Bardella à Manon Aubry : «Derrière votre antisionisme vous légitimez un antisémitisme d’atmosphère» https://t.co/aGxtrKFa9x,Thu May 30 21:13:47 +0000 2024,36,215
206,CNEWS,"«Si vous aviez été en responsabilité, Vladimir Poutine aurait déjà gagné la guerre» : Valérie Hayer attaque Jordan Bardella sur l'Ukraine https://t.co/ILVy9Plm76",Thu May 30 21:21:43 +0000 2024,18,60
207,Compteur,#Compteur #PIB #France du jeudi 30 mai 2024: Estimation du PIB de la France depuis le 1er Janvier 2024 https://t.co/Aef8aoJHu6,Thu May 30 18:01:06 +0000 2024,0,1
208,L'ÉQUIPE,Les Bleus de Didier Deschamps devraient affronter le Canada et le Luxembourg avant l'Euro 2024  &gt; https://t.co/CLyugkw1SX https://t.co/yOVHLb4Kpz,Fri Apr 05 15:50:38 +0000 2024,54,458
209,paris_normandie,"Quand et où admirer la Patrouille de France, basée à l’aéroport du Havre du 3 au 7 juin 2024 ? ✈ @PAFofficiel #Havre #DDay #débarquement https://t.co/wpIqkQTTyN https://t.co/IFG4Z3WCq9",Thu May 30 17:02:04 +0000 2024,5,7
210,L'ÉQUIPE,"Voici le programme complet des Bleus en phase de poules à l'Euro 2024, après la qualification de la Pologne : https://t.co/Sr2l7EKMKt https://t.co/U5WczSUHPS",Tue Mar 26 23:30:09 +0000 2024,58,336
211,"L3i, La Rochelle Université, France","Le projet NewsEye @NewsEyeEU, coordonné par Antoine Doucet du laboratoire L3i de @UnivLaRochelle, a reçu le prestigieux Prix européen du patrimoine / Prix Europa Nostra 2024 dans la catégorie ""Recherche"" 🏆

En savoir plus 👉https://t.co/cGJPeVZXrb",Thu May 30 18:21:05 +0000 2024,1,9
212,CNEWS,François-Xavier Bellamy : «Nous proposons une vraie coopération européenne et la création d’une force de police anti-drogue» https://t.co/nrkRhIKBVG,Thu May 30 21:51:08 +0000 2024,20,51
213,Le Parisien,"Le Premier ministre Gabriel Attal était l’invité de l’émission C à vous, sur France 5 

L’occasion de féliciter le youtubeur Tibo InShape, devenu numéro 1 en France ce dimanche.

➡️ https://t.co/ck052csor8 https://t.co/pNcCtRtbnk",Thu May 30 22:34:22 +0000 2024,14,87
214,Football Tweet ⚽,"🚨🇫🇷 OFFICIAL: France squad for EURO 2024:

Goalkeeper: Areola, Maignan, Samba. 

Defenders: Clauss, Koundé, T.Hernandez, F.Mendy, Pavard, Saliba, Konaté, Upamecano. 

Midfielders: Tchouameni, Kanté, Y.Fofana, Zaïre-Emery, Rabiot, Camavinga, Griezmann. 

Attackers: O.Dembele,",Thu May 16 18:38:27 +0000 2024,38,303
215,CNEWS,"Léon Deffontaines : «A chaque fois que la République recule dans nos quartiers populaires, cela laisse place nette à ces réseaux de trafics» https://t.co/cBHNTpBTUE",Thu May 30 21:19:14 +0000 2024,18,55
216,La Voix du Nord,Athlétisme : Jimmy Gressier bat le record de France du 5000 m en finissant 11e à Oslo https://t.co/cTHsG1xHaJ,Thu May 30 20:11:59 +0000 2024,0,4
217,Le Parisien,"Une bonne nouvelle pour la planète bleue !

La consommation d’eau a baissé de 3 % à 4 % en 2023 en France

Ce recul inédit est notamment dû aux efforts de sobriété des entreprises et des particuliers 

➡️ https://t.co/Jv6YuQ9wye https://t.co/pFeNPDRGNN",Thu May 30 18:47:17 +0000 2024,16,58
218,L'important,"Inspirante! Charlotte Hym, docteure en neurosciences cognitives et championne de France de skateboard se prépare pour Paris 2024! #Paris2024 https://t.co/xyKV3YY9qj @Caisse_Epargne #partenaire https://t.co/DLpCcNf2TL",Thu May 30 22:00:01 +0000 2024,3,11
219,Francia en Colombia 🇫🇷🇪🇺,"L’@IF_Colombie recrute un(e) Assistant(e) de direction et de secrétariat général en CDD (H/F)

⏳Candidatures reçues jusqu’au 15 juin 2024 à 12h00

Plus d’informations ⤵️
https://t.co/M5J11FMRpz

#FranciaEnColombia🇫🇷🤝🇨🇴 
#BoostEmploi #TrabajoSíHay https://t.co/oE4pdEpjMc",Thu May 30 18:01:03 +0000 2024,2,0
220,L'ÉQUIPE,"Pour Philipp Lahm, ancien international allemand et désormais patron du comité d'organisation de l'Euro 2024, la France est favorite de la compétition (14 juin-14 juillet) et devrait l'emporter cet été.
https://t.co/gvt3O42fTq https://t.co/45Mrgiz3hP",Tue Mar 26 13:01:01 +0000 2024,30,314
221,France Télévisions,"🇫🇷🎤#Eurovision2024 | Félicitations à @Slimaneoff pour sa 4ème place ! 

Il a porté haut les couleurs de la France avec sa chanson “Mon Amour”. 🙌 

📲 Sa prestation est disponible sur @FranceTV : https://t.co/gHjQnXain1 https://t.co/5SCx4E7s1P",Sat May 11 22:53:04 +0000 2024,256,1482
222,franceinfo,"Paris 2024 : la nageuse Laure Manaudou sera la première française à porter la flamme olympique en Grèce
https://t.co/K5LdVx6sbT",Mon Apr 15 13:08:01 +0000 2024,30,232
223,franceinfo,"Cérémonie d'ouverture de Paris 2024 : ""On veut pouvoir contrôler les personnes qui auront, y compris depuis chez elles, un visuel direct sur la Seine"", affirme le préfet de police de Paris
➡️ https://t.co/b9nwfuRZB9 https://t.co/3lHJ1LivIj",Wed Mar 06 11:30:27 +0000 2024,163,203
224,RAŽ⛩️,"France’s 2024 Euro squad is a joke. 

Expect them out by the quarters if all
should go as planned. 

Imagine not taking your best right winger/ Fullback/ best finisher to a tournament with fine margins. 

Deschamps will have spent his due course.",Thu May 16 20:39:38 +0000 2024,24,468
